Loan_ID,Customer_ID,Age,Employment_Type,Monthly_Income,Location,Credit_Score,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Monthly_Repayment,Amount_Repaid,Outstanding_Amount,Loan_Status,Days_Past_Due,DTIR,LTIR,DTI Score,Credit Score,DPD Score,LTI Score,Employement Type Score,Weigthed Result,Result
LOAN001049,CUST01049,23,Self-employed,902523,Abuja,521,Personal,1822608,6.8,6,324424.22,1733563,89045,Active,10,36%,202%,2,3,1,3,2,11,Medium Risk
LOAN001050,CUST01050,61,Self-employed,227387,Kano,748,Business,1212157,23.59,6,249684.14,344097.88,868059.12,Defaulted,144,110%,533%,3,1,11,3,2,20,High Risk
LOAN001051,CUST01051,18,Salaried,1055911,Kano,541,Business,1486804,24.96,36,51608.62,1282997.16,203806.84,Active,30,5%,141%,1,3,1,2,1,8,Medium Risk
LOAN001052,CUST01052,56,Self-employed,65288,Ibadan,785,Business,1523441,15.69,18,97914.94,745116.63,778324.37,Active,0,150%,2333%,3,1,1,3,2,10,Medium Risk
LOAN001053,CUST01053,26,Unemployed,1464575,Kano,847,Education,1651616,15.47,12,158926.75,649376.49,1002239.51,Active,20,11%,113%,1,1,1,2,3,8,Medium Risk
LOAN001054,CUST01054,52,Salaried,156758,Lagos,726,Education,845019,8.41,6,152680.85,405451.76,439567.24,Active,10,97%,539%,3,1,1,3,1,9,Medium Risk
LOAN001055,CUST01055,59,Salaried,677421,Kano,722,Personal,605222,9.26,36,18368.49,394250.36,210971.64,Active,20,3%,89%,1,1,1,1,1,5,Low Risk
LOAN001056,CUST01056,39,Self-employed,1021100,Port Harcourt,630,Education,1829122,14.77,18,116626.85,1073266.23,755855.77,Active,30,11%,179%,1,2,1,2,2,8,Medium Risk
LOAN001057,CUST01057,45,Salaried,274739,Ibadan,529,Business,1916876,19.45,24,95404.52,1461188.1,455687.9,Active,0,35%,698%,2,3,1,3,1,10,Medium Risk
LOAN001058,CUST01058,27,Salaried,227720,Port Harcourt,588,Business,1934311,8.07,6,348401.65,1880628.65,53682.35,Defaulted,90,153%,849%,3,3,11,3,1,21,High Risk
LOAN001059,CUST01059,24,Salaried,1037126,Ibadan,530,Emergency,677646,12.29,12,63410.72,461761.55,215884.45,Active,20,6%,65%,1,3,1,1,1,7,Low Risk
LOAN001060,CUST01060,30,Salaried,389391,Lagos,627,Business,1616763,13.68,18,102107.57,0,1616763,Delinquent,76,26%,415%,1,2,5,3,1,12,High Risk
LOAN001061,CUST01061,20,Salaried,647478,Abuja,744,Business,877422,13.42,18,55287.34,1052906.4,0,Closed,0,9%,136%,1,1,1,2,1,0,Loan Closed
LOAN001062,CUST01062,38,Unemployed,1055154,Ibadan,618,Emergency,607422,7.38,24,27177.07,452056.75,155365.25,Active,10,3%,58%,1,2,1,1,3,8,Medium Risk
LOAN001063,CUST01063,61,Salaried,325602,Abuja,715,Personal,276239,20.85,12,27819.57,209041.04,67197.96,Active,0,9%,85%,1,1,1,1,1,5,Low Risk
LOAN001064,CUST01064,36,Self-employed,1472519,Ibadan,783,Personal,951072,24.53,6,197394.99,376392.6,574679.4,Active,20,13%,65%,1,1,1,1,2,6,Low Risk
LOAN001065,CUST01065,34,Salaried,949577,Abuja,736,Emergency,369806,19.58,12,36851.17,356720.19,13085.81,Active,0,4%,39%,1,1,1,1,1,5,Low Risk
LOAN001066,CUST01066,55,Salaried,466101,Abuja,652,Business,1691476,21.2,36,56946.36,1491108.36,200367.64,Active,10,12%,363%,1,2,1,3,1,8,Medium Risk
LOAN001067,CUST01067,19,Salaried,302625,Kano,721,Business,130460,10.48,12,12011.02,124179.44,6280.56,Defaulted,144,4%,43%,1,1,11,1,1,15,High Risk
LOAN001068,CUST01068,32,Self-employed,240705,Port Harcourt,581,Emergency,847657,13.15,18,53284.66,545711.22,301945.78,Delinquent,45,22%,352%,1,3,5,3,2,14,High Risk
LOAN001069,CUST01069,35,Salaried,1054945,Port Harcourt,835,Emergency,945636,17.88,18,61928.65,738122.69,207513.31,Active,20,6%,90%,1,1,1,1,1,5,Low Risk
LOAN001070,CUST01070,31,Salaried,567930,Port Harcourt,473,Emergency,149732,8.64,6,27111.47,56638.81,93093.19,Active,20,5%,26%,1,3,1,1,1,7,Low Risk
LOAN001071,CUST01071,39,Unemployed,637536,Port Harcourt,656,Personal,261312,13.62,18,16494.59,208900.2,52411.8,Defaulted,136,3%,41%,1,2,11,1,3,18,High Risk
LOAN001072,CUST01072,65,Self-employed,253187,Kano,679,Education,1482274,16.04,12,143335.9,1188787.45,293486.55,Active,20,57%,585%,3,2,1,3,2,11,Medium Risk
LOAN001073,CUST01073,58,Self-employed,549651,Kano,828,Personal,490471,16.69,6,95388.43,335010.98,155460.02,Delinquent,39,17%,89%,1,1,5,1,2,10,Medium Risk
LOAN001074,CUST01074,24,Salaried,136064,Lagos,550,Education,1962973,22.68,12,200681.27,529470.36,1433502.64,Active,30,147%,1443%,3,3,1,3,1,11,Medium Risk
LOAN001075,CUST01075,44,Self-employed,682241,Kano,452,Education,1645907,9.04,12,149558.08,1183445.93,462461.07,Active,10,22%,241%,1,3,1,3,2,10,Medium Risk
LOAN001076,CUST01076,48,Unemployed,1225130,Ibadan,849,Personal,1926768,12.32,6,360690.97,1343426.81,583341.19,Defaulted,98,29%,157%,1,1,11,2,3,18,High Risk
LOAN001077,CUST01077,62,Salaried,400088,Abuja,677,Emergency,1511098,24.35,18,104391.69,1142791.96,368306.04,Active,0,26%,378%,1,2,1,3,1,8,Medium Risk
LOAN001078,CUST01078,53,Self-employed,1088144,Ibadan,576,Emergency,1875058,15.27,6,360229.89,697428.89,1177629.11,Active,30,33%,172%,2,3,1,2,2,10,Medium Risk
LOAN001079,CUST01079,50,Salaried,1323429,Ibadan,611,Education,436015,5.07,36,12725.58,277933.88,158081.12,Active,0,1%,33%,1,2,1,1,1,6,Low Risk
LOAN001080,CUST01080,25,Self-employed,686297,Abuja,716,Business,671519,19.17,36,22229.14,761833.7,0,Closed,0,3%,98%,1,1,1,1,2,0,Loan Closed
LOAN001081,CUST01081,26,Salaried,145656,Port Harcourt,679,Personal,662039,5.78,12,58358.74,275780.7,386258.3,Defaulted,125,40%,455%,2,2,11,3,1,19,High Risk
LOAN001082,CUST01082,58,Unemployed,1397237,Kano,786,Education,1776816,9.2,6,323380.51,1598186.51,178629.49,Active,20,23%,127%,1,1,1,2,3,8,Medium Risk
LOAN001083,CUST01083,64,Salaried,730655,Abuja,528,Emergency,1529460,22.68,18,104241.2,1835352,0,Closed,0,14%,209%,1,3,1,3,1,0,Loan Closed
LOAN001084,CUST01084,64,Salaried,1332370,Port Harcourt,499,Business,170090,17.52,6,33314.96,86191.87,83898.13,Delinquent,45,3%,13%,1,3,5,1,1,11,Medium Risk
LOAN001085,CUST01085,59,Unemployed,586844,Port Harcourt,705,Business,1176985,18.15,36,38627.99,800107.39,376877.61,Active,30,7%,201%,1,1,1,3,3,9,Medium Risk
LOAN001086,CUST01086,27,Salaried,977328,Ibadan,640,Business,613700,9.08,24,27892.66,642053.16,0,Closed,0,3%,63%,1,2,1,1,1,0,Loan Closed
LOAN001087,CUST01087,29,Salaried,959961,Abuja,668,Emergency,1941983,14.58,24,92713.51,1270145.71,671837.29,Active,10,10%,202%,1,2,1,3,1,8,Medium Risk
LOAN001088,CUST01088,56,Self-employed,428340,Abuja,850,Personal,94139,11.2,12,8723.55,47018.39,47120.61,Delinquent,74,2%,22%,1,1,5,1,2,10,Medium Risk
LOAN001089,CUST01089,64,Salaried,350988,Lagos,672,Personal,564334,14.1,24,26829.38,151073.17,413260.83,Active,10,8%,161%,1,2,1,2,1,7,Low Risk
LOAN001090,CUST01090,26,Salaried,842461,Abuja,650,Personal,280761,21.53,6,56868.14,336913.2,0,Closed,0,7%,33%,1,2,1,1,1,0,Loan Closed
LOAN001091,CUST01091,52,Salaried,611316,Port Harcourt,607,Personal,1365720,16.99,6,266292.64,946427.97,419292.03,Defaulted,103,44%,223%,3,2,11,3,1,20,High Risk
LOAN001092,CUST01092,39,Salaried,474299,Ibadan,814,Business,1643147,16.26,24,79596.78,1143437.23,499709.77,Delinquent,50,17%,346%,1,1,5,3,1,11,Medium Risk
LOAN001093,CUST01093,24,Salaried,561304,Kano,834,Education,1501315,10.35,36,46019.48,129775.81,1371539.19,Active,0,8%,267%,1,1,1,3,1,7,Low Risk
LOAN001094,CUST01094,32,Salaried,265096,Ibadan,618,Emergency,1804232,13.31,6,340729.21,582429.28,1221802.72,Defaulted,93,129%,681%,3,2,11,3,1,20,High Risk
LOAN001095,CUST01095,49,Salaried,359070,Abuja,720,Personal,651560,9.52,24,29732.85,404766.45,246793.55,Active,0,8%,181%,1,1,1,2,1,6,Low Risk
LOAN001096,CUST01096,23,Salaried,520857,Lagos,705,Business,641007,12.15,36,19969.15,173432.58,467574.42,Active,20,4%,123%,1,1,1,2,1,6,Low Risk
LOAN001097,CUST01097,27,Salaried,423435,Port Harcourt,486,Education,752218,16.99,24,36667.49,902661.6,0,Closed,0,9%,178%,1,3,1,2,1,0,Loan Closed
LOAN001098,CUST01098,18,Self-employed,780617,Abuja,570,Business,618523,23.32,18,42375.7,499093.54,119429.46,Defaulted,99,5%,79%,1,3,11,1,2,18,High Risk
LOAN001099,CUST01099,54,Salaried,721625,Ibadan,652,Education,986788,19.43,24,49105.04,866169.12,120618.88,Delinquent,38,7%,137%,1,2,5,2,1,11,Medium Risk
LOAN001100,CUST01100,45,Salaried,353390,Ibadan,708,Emergency,317461,8.64,24,14370.4,177001.63,140459.37,Active,30,4%,90%,1,1,1,1,1,5,Low Risk
LOAN001101,CUST01101,42,Self-employed,1311946,Ibadan,627,Emergency,749327,7.76,12,67289.56,899192.4,0,Closed,0,5%,57%,1,2,1,1,2,0,Loan Closed
LOAN001102,CUST01102,51,Salaried,1179834,Kano,494,Business,1166679,15.72,12,112506.74,1126927.19,39751.81,Active,30,10%,99%,1,3,1,1,1,7,Low Risk
LOAN001103,CUST01103,26,Salaried,232976,Lagos,706,Personal,56010,9.07,6,10181.68,25936.5,30073.5,Active,30,4%,24%,1,1,1,1,1,5,Low Risk
LOAN001104,CUST01104,36,Salaried,782634,Ibadan,692,Business,1831172,22.34,12,186687.99,2188680.51,0,Closed,0,24%,234%,1,2,1,3,1,0,Loan Closed
LOAN001105,CUST01105,65,Unemployed,1206580,Abuja,649,Personal,1964603,13.42,12,185687.73,1288941.83,675661.17,Delinquent,34,15%,163%,1,2,5,2,3,13,High Risk
LOAN001106,CUST01106,60,Salaried,350053,Kano,722,Personal,105253,18.92,24,5215.29,39457,65796,Active,0,1%,30%,1,1,1,1,1,5,Low Risk
LOAN001107,CUST01107,41,Self-employed,1049977,Abuja,595,Personal,1875522,8.16,12,169047.05,1903092.02,0,Closed,0,16%,179%,1,3,1,2,2,0,Loan Closed
LOAN001108,CUST01108,48,Salaried,563898,Abuja,681,Education,1243663,21.62,24,63022.62,757375.04,486287.96,Active,10,11%,221%,1,2,1,3,1,8,Medium Risk
LOAN001109,CUST01109,21,Salaried,1036048,Lagos,642,Business,757446,13.88,6,143763.25,468847.01,288598.99,Active,10,14%,73%,1,2,1,1,1,6,Low Risk
LOAN001110,CUST01110,53,Salaried,1105487,Port Harcourt,620,Education,881291,21.65,24,44670.44,1057549.2,0,Closed,0,4%,80%,1,2,1,1,1,0,Loan Closed
LOAN001111,CUST01111,65,Salaried,526713,Abuja,572,Emergency,378834,10.44,6,69730.71,243400.07,135433.93,Active,10,13%,72%,1,3,1,1,1,7,Low Risk
LOAN001112,CUST01112,62,Salaried,1348228,Ibadan,628,Emergency,872693,8.67,36,26343.21,849355.09,23337.91,Active,0,2%,65%,1,2,1,1,1,6,Low Risk
LOAN001113,CUST01113,59,Self-employed,706806,Ibadan,808,Business,899556,21.55,12,91117.53,499422.78,400133.22,Active,20,13%,127%,1,1,1,2,2,7,Low Risk
LOAN001114,CUST01114,19,Salaried,616062,Abuja,577,Education,213176,12.25,18,13293.89,250669.59,0,Closed,0,2%,35%,1,3,1,1,1,0,Loan Closed
LOAN001115,CUST01115,30,Salaried,391333,Kano,770,Business,186984,9.24,6,34043.55,35534.07,151449.93,Delinquent,50,9%,48%,1,1,5,1,1,9,Medium Risk
LOAN001116,CUST01116,20,Unemployed,1388798,Lagos,744,Education,554019,10.38,36,16986.84,301724.87,252294.13,Active,30,1%,40%,1,1,1,1,3,7,Low Risk
LOAN001117,CUST01117,30,Unemployed,245477,Port Harcourt,757,Emergency,67781,24.61,18,4692.33,10775.07,57005.93,Defaulted,154,2%,28%,1,1,11,1,3,17,High Risk
LOAN001118,CUST01118,50,Unemployed,796244,Abuja,737,Personal,1523578,18.49,18,100293.75,589089.03,934488.97,Active,0,13%,191%,1,1,1,2,3,8,Medium Risk
LOAN001119,CUST01119,61,Self-employed,1281396,Ibadan,535,Personal,1050243,16.73,6,204324.78,792179.31,258063.69,Active,10,16%,82%,1,3,1,1,2,8,Medium Risk
LOAN001120,CUST01120,27,Salaried,1362718,Abuja,732,Education,1556725,9.63,12,142219.8,977450.67,579274.33,Delinquent,72,10%,114%,1,1,5,2,1,10,Medium Risk
LOAN001121,CUST01121,20,Self-employed,988434,Ibadan,720,Business,760977,10.82,36,23425.41,594907.72,166069.28,Delinquent,58,2%,77%,1,1,5,1,2,10,Medium Risk
LOAN001122,CUST01122,54,Unemployed,487928,Ibadan,462,Personal,1322713,6.5,12,117390.78,1587255.6,0,Closed,0,24%,271%,1,3,1,3,3,0,Loan Closed
LOAN001123,CUST01123,49,Salaried,81335,Lagos,662,Emergency,1875481,11.19,6,347557.89,2250577.2,0,Closed,0,427%,2306%,3,2,1,3,1,0,Loan Closed
LOAN001124,CUST01124,23,Salaried,707915,Lagos,490,Business,669935,8.23,18,40281.7,321813.18,348121.82,Active,20,6%,95%,1,3,1,1,1,7,Low Risk
LOAN001125,CUST01125,25,Salaried,1016244,Kano,760,Emergency,1042500,24.57,24,54110.09,722727.6,319772.4,Active,10,5%,103%,1,1,1,2,1,6,Low Risk
LOAN001126,CUST01126,46,Salaried,133031,Port Harcourt,831,Education,651096,13.02,36,20440.8,463407.98,187688.02,Defaulted,106,15%,489%,1,1,11,3,1,17,High Risk
LOAN001127,CUST01127,20,Salaried,833670,Kano,648,Personal,916531,15.12,18,58617.25,288384,628147,Delinquent,74,7%,110%,1,2,5,2,1,11,Medium Risk
LOAN001128,CUST01128,54,Self-employed,563418,Ibadan,693,Personal,1226083,5.16,6,214891.48,458900.76,767182.24,Active,10,38%,218%,2,2,1,3,2,10,Medium Risk
LOAN001129,CUST01129,47,Salaried,517772,Ibadan,599,Emergency,1019468,18.38,18,67047.01,1035846.99,0,Closed,0,13%,197%,1,3,1,2,1,0,Loan Closed
LOAN001130,CUST01130,43,Salaried,278839,Port Harcourt,673,Personal,1584649,7.17,24,70761.18,0,1584649,Delinquent,43,25%,568%,1,2,5,3,1,12,High Risk
LOAN001131,CUST01131,20,Salaried,715394,Kano,698,Business,1317454,14.73,24,62979.79,1160705.39,156748.61,Active,30,9%,184%,1,2,1,2,1,7,Low Risk
LOAN001132,CUST01132,56,Salaried,1035593,Ibadan,521,Personal,497679,11.4,6,92402.4,557766.1,0,Closed,0,9%,48%,1,3,1,1,1,0,Loan Closed
LOAN001133,CUST01133,61,Self-employed,808105,Ibadan,793,Education,1042811,9.27,12,94956.63,994909.3,47901.7,Delinquent,79,12%,129%,1,1,5,2,2,11,Medium Risk
LOAN001134,CUST01134,63,Self-employed,578631,Ibadan,688,Emergency,225303,7.83,18,13496.9,48760.91,176542.09,Active,20,2%,39%,1,2,1,1,2,7,Low Risk
LOAN001135,CUST01135,39,Salaried,1150539,Port Harcourt,640,Business,1922910,10.19,6,353142.42,1151334.77,771575.23,Active,30,31%,167%,2,2,1,2,1,8,Medium Risk
LOAN001136,CUST01136,62,Salaried,466505,Ibadan,591,Education,928918,14.63,36,29578.3,793577.38,135340.62,Active,10,6%,199%,1,3,1,2,1,8,Medium Risk
LOAN001137,CUST01137,38,Salaried,1246041,Port Harcourt,654,Personal,70827,16.22,36,2286.53,38762.74,32064.26,Active,10,0%,6%,1,2,1,1,1,6,Low Risk
LOAN001138,CUST01138,34,Self-employed,365634,Kano,519,Personal,359301,14.99,18,22953.35,152281.18,207019.82,Active,30,6%,98%,1,3,1,1,2,8,Medium Risk
LOAN001139,CUST01139,20,Unemployed,994890,Abuja,512,Business,1847819,7.51,24,82774.59,1762471.91,85347.09,Active,0,8%,186%,1,3,1,2,3,10,Medium Risk
LOAN001140,CUST01140,30,Self-employed,931173,Kano,705,Personal,1674001,8.32,24,75553.25,1590123.09,83877.91,Active,10,8%,180%,1,1,1,2,2,7,Low Risk
LOAN001141,CUST01141,62,Self-employed,826483,Ibadan,568,Emergency,83955,11.04,18,5179.09,19499.22,64455.78,Active,0,1%,10%,1,3,1,1,2,8,Medium Risk
LOAN001142,CUST01142,51,Salaried,918333,Port Harcourt,532,Personal,788640,21.56,24,39944.62,873996.73,0,Closed,0,4%,86%,1,3,1,1,1,0,Loan Closed
LOAN001143,CUST01143,42,Salaried,418708,Port Harcourt,705,Emergency,832492,8.54,36,25099.63,508385.15,324106.85,Active,30,6%,199%,1,1,1,2,1,6,Low Risk
LOAN001144,CUST01144,23,Salaried,1379819,Lagos,619,Emergency,1351023,23.76,6,278671.01,1330780.83,20242.17,Defaulted,103,20%,98%,1,2,11,1,1,16,High Risk
LOAN001145,CUST01145,50,Salaried,267422,Kano,820,Personal,1626485,17.48,36,53077.63,928311.34,698173.66,Active,30,20%,608%,1,1,1,3,1,7,Low Risk
LOAN001146,CUST01146,53,Salaried,1450289,Ibadan,767,Personal,932147,9.24,24,42428.22,1118576.4,0,Closed,0,3%,64%,1,1,1,1,1,0,Loan Closed
LOAN001147,CUST01147,18,Self-employed,460119,Port Harcourt,553,Business,310970,12.01,24,14513.23,241186.91,69783.09,Active,30,3%,68%,1,3,1,1,2,8,Medium Risk
LOAN001148,CUST01148,44,Salaried,1114432,Abuja,712,Personal,1894669,18.17,18,124385.02,948976.57,945692.43,Delinquent,81,11%,170%,1,1,5,2,1,10,Medium Risk
LOAN001149,CUST01149,65,Salaried,919388,Kano,818,Education,105043,8.07,18,6306.67,91967.19,13075.81,Delinquent,64,1%,11%,1,1,5,1,1,9,Medium Risk
LOAN001150,CUST01150,30,Salaried,752734,Kano,469,Emergency,1249964,24.86,12,130058.75,1181384.76,68579.24,Active,30,17%,166%,1,3,1,2,1,8,Medium Risk
LOAN001151,CUST01151,64,Self-employed,158173,Abuja,530,Emergency,1261846,13.58,24,59716.86,1344603.27,0,Closed,0,38%,798%,2,3,1,3,2,0,Loan Closed
LOAN001152,CUST01152,58,Salaried,717156,Port Harcourt,680,Business,967297,9.62,12,88362.58,614048.47,353248.53,Active,30,12%,135%,1,2,1,2,1,7,Low Risk
LOAN001153,CUST01153,58,Salaried,726131,Kano,850,Business,245591,5.51,6,43187.18,294709.2,0,Closed,0,6%,34%,1,1,1,1,1,0,Loan Closed
LOAN001154,CUST01154,65,Self-employed,108339,Abuja,628,Emergency,1190163,23.41,6,244796.69,1109252.05,80910.95,Active,0,226%,1099%,3,2,1,3,2,11,Medium Risk
LOAN001155,CUST01155,64,Self-employed,1380565,Ibadan,756,Education,801034,8.73,12,72580.36,729222.66,71811.34,Active,10,5%,58%,1,1,1,1,2,6,Low Risk
LOAN001156,CUST01156,25,Salaried,1432563,Ibadan,850,Personal,223986,23.7,6,46178.45,146441.98,77544.02,Active,0,3%,16%,1,1,1,1,1,5,Low Risk
LOAN001157,CUST01157,31,Salaried,274556,Ibadan,709,Personal,599442,22.89,6,122775.71,490955.72,108486.28,Active,20,45%,218%,3,1,1,3,1,9,Medium Risk
LOAN001158,CUST01158,42,Self-employed,1079779,Port Harcourt,700,Emergency,917686,6.47,6,162843.38,871597.31,46088.69,Active,30,15%,85%,1,1,1,1,2,6,Low Risk
LOAN001159,CUST01159,58,Salaried,387858,Kano,575,Personal,71265,23.07,36,2436.27,71384.88,0,Closed,0,1%,18%,1,3,1,1,1,0,Loan Closed
LOAN001160,CUST01160,28,Unemployed,295801,Kano,517,Education,777258,14.68,36,24759.99,452760.15,324497.85,Active,0,8%,263%,1,3,1,3,3,11,Medium Risk
LOAN001161,CUST01161,31,Salaried,305000,Port Harcourt,743,Personal,111981,15.72,36,3599.57,98750.49,13230.51,Active,10,1%,37%,1,1,1,1,1,5,Low Risk
LOAN001162,CUST01162,30,Salaried,504993,Lagos,850,Education,340591,9.4,12,31050.55,302217.25,38373.75,Active,30,6%,67%,1,1,1,1,1,5,Low Risk
LOAN001163,CUST01163,30,Self-employed,1206573,Port Harcourt,730,Business,1029461,19.9,24,51430.16,770367.49,259093.51,Active,30,4%,85%,1,1,1,1,2,6,Low Risk
LOAN001164,CUST01164,28,Self-employed,464976,Abuja,603,Emergency,1910834,19.35,24,95024.18,807307.75,1103526.25,Active,20,20%,411%,1,2,1,3,2,9,Medium Risk
LOAN001165,CUST01165,24,Self-employed,959055,Kano,751,Emergency,938641,16.93,18,60975.16,899838.83,38802.17,Delinquent,70,6%,98%,1,1,5,1,2,10,Medium Risk
LOAN001166,CUST01166,50,Salaried,950334,Port Harcourt,641,Emergency,790117,12.48,6,148120.6,522907.27,267209.73,Active,0,16%,83%,1,2,1,1,1,6,Low Risk
LOAN001167,CUST01167,25,Self-employed,665458,Abuja,607,Education,1889730,17.9,36,61888.66,556786.03,1332943.97,Active,0,9%,284%,1,2,1,3,2,9,Medium Risk
LOAN001168,CUST01168,60,Self-employed,950489,Port Harcourt,719,Education,800244,9.91,12,73295.68,813940.14,0,Closed,0,8%,84%,1,1,1,1,2,0,Loan Closed
LOAN001169,CUST01169,47,Self-employed,354170,Kano,655,Education,306489,5.19,6,53732.63,275901.31,30587.69,Delinquent,44,15%,87%,1,2,5,1,2,11,Medium Risk
LOAN001170,CUST01170,53,Salaried,537899,Port Harcourt,570,Personal,858642,10.67,12,79188.26,645800.92,212841.08,Active,0,15%,160%,1,3,1,2,1,8,Medium Risk
LOAN001171,CUST01171,30,Self-employed,1253657,Abuja,700,Personal,934474,18.64,24,46194.16,896766.6,37707.4,Active,20,4%,75%,1,1,1,1,2,6,Low Risk
LOAN001172,CUST01172,55,Salaried,1085855,Ibadan,586,Business,625490,13.42,6,118238.46,561443.36,64046.64,Active,20,11%,58%,1,3,1,1,1,7,Low Risk
LOAN001173,CUST01173,36,Salaried,1258827,Abuja,781,Emergency,87405,17.87,36,2861.79,9089.87,78315.13,Defaulted,149,0%,7%,1,1,11,1,1,15,High Risk
LOAN001174,CUST01174,48,Self-employed,127611,Lagos,546,Emergency,1975257,15.55,18,126800.53,1197694.64,777562.36,Active,0,99%,1548%,3,3,1,3,2,12,High Risk
LOAN001175,CUST01175,49,Salaried,681239,Kano,602,Personal,1630607,11.92,6,304162.56,1562192.72,68414.28,Active,20,45%,239%,3,2,1,3,1,10,Medium Risk
LOAN001176,CUST01176,41,Salaried,874867,Kano,724,Personal,1003327,14.87,6,192086.95,1071534.09,0,Closed,0,22%,115%,1,1,1,2,1,0,Loan Closed
LOAN001177,CUST01177,64,Salaried,111421,Ibadan,486,Business,1781107,5.21,6,312317.11,1701083.28,80023.72,Defaulted,178,280%,1599%,3,3,11,3,1,21,High Risk
LOAN001178,CUST01178,52,Salaried,406917,Lagos,681,Personal,1568564,23.05,18,107228.78,1746726.51,0,Closed,0,26%,385%,1,2,1,3,1,0,Loan Closed
LOAN001179,CUST01179,62,Self-employed,594604,Kano,667,Emergency,140337,7.22,18,8359.41,89705.78,50631.22,Active,20,1%,24%,1,2,1,1,2,7,Low Risk
LOAN001180,CUST01180,27,Self-employed,616046,Kano,699,Emergency,1989568,7.76,24,89331.6,431993.77,1557574.23,Active,20,15%,323%,1,2,1,3,2,9,Medium Risk
LOAN001181,CUST01181,35,Salaried,1385683,Port Harcourt,487,Emergency,306635,15.44,12,29498.29,135283.85,171351.15,Active,30,2%,22%,1,3,1,1,1,7,Low Risk
LOAN001182,CUST01182,60,Salaried,523600,Abuja,783,Personal,1656842,10.92,6,306294.86,485938.91,1170903.09,Active,10,58%,316%,3,1,1,3,1,9,Medium Risk
LOAN001183,CUST01183,30,Unemployed,207589,Ibadan,834,Personal,176388,9.25,12,16058.66,98992.65,77395.35,Active,30,8%,85%,1,1,1,1,3,7,Low Risk
LOAN001184,CUST01184,37,Salaried,763975,Ibadan,445,Business,1288416,20.23,36,43029.52,759211.45,529204.55,Delinquent,79,6%,169%,1,3,5,2,1,12,High Risk
LOAN001185,CUST01185,57,Salaried,1108037,Kano,798,Business,322756,9.38,18,19612.81,133957.51,188798.49,Active,30,2%,29%,1,1,1,1,1,5,Low Risk
LOAN001186,CUST01186,59,Salaried,889290,Lagos,584,Business,632669,13.46,18,39879.24,444912.17,187756.83,Defaulted,163,4%,71%,1,3,11,1,1,17,High Risk
LOAN001187,CUST01187,35,Self-employed,1016690,Lagos,710,Emergency,1612432,7.2,6,288087.85,1286729.55,325702.45,Delinquent,42,28%,159%,1,1,5,2,2,11,Medium Risk
LOAN001188,CUST01188,23,Salaried,1438074,Port Harcourt,823,Emergency,788106,10.31,36,24148.88,855268.11,0,Closed,0,2%,55%,1,1,1,1,1,0,Loan Closed
LOAN001189,CUST01189,41,Salaried,494734,Lagos,490,Personal,1103169,13.62,18,69634.48,708311.06,394857.94,Active,20,14%,223%,1,3,1,3,1,9,Medium Risk
LOAN001190,CUST01190,56,Salaried,1410258,Port Harcourt,681,Emergency,1996198,13.45,18,125815.92,1249541,746657,Active,10,9%,142%,1,2,1,2,1,7,Low Risk
LOAN001191,CUST01191,25,Salaried,1137621,Lagos,535,Personal,1478497,6,12,130600.57,681398.35,797098.65,Defaulted,118,11%,130%,1,3,11,2,1,18,High Risk
LOAN001192,CUST01192,43,Salaried,1256345,Ibadan,644,Personal,188091,15.64,18,12083.8,160467.27,27623.73,Active,30,1%,15%,1,2,1,1,1,6,Low Risk
LOAN001193,CUST01193,40,Self-employed,511139,Port Harcourt,558,Education,1894503,18.83,24,93801.58,1439517.45,454985.55,Active,10,18%,371%,1,3,1,3,2,10,Medium Risk
LOAN001194,CUST01194,62,Salaried,56515,Abuja,539,Business,1105371,23.16,36,37815.97,752624.77,352746.23,Active,20,67%,1956%,3,3,1,3,1,11,Medium Risk
LOAN001195,CUST01195,27,Self-employed,710838,Lagos,774,Emergency,399480,8.75,24,18101.44,406294.94,0,Closed,0,3%,56%,1,1,1,1,2,0,Loan Closed
LOAN001196,CUST01196,56,Salaried,947418,Port Harcourt,538,Emergency,422276,24.49,6,87615.23,82826.75,339449.25,Active,0,9%,45%,1,3,1,1,1,7,Low Risk
LOAN001197,CUST01197,54,Salaried,1272972,Port Harcourt,571,Business,1881272,9.95,6,344743.09,566340.42,1314931.58,Active,0,27%,148%,1,3,1,2,1,8,Medium Risk
LOAN001198,CUST01198,46,Salaried,1151569,Ibadan,476,Education,1633333,7.93,6,293809.38,1184115.15,449217.85,Active,20,26%,142%,1,3,1,2,1,8,Medium Risk
