Loan_ID,Customer_ID,Age,Employment_Type,Monthly_Income,Location,Credit_Score,Loan_Type,Loan_Amount,Interest_Rate,Tenure_Months,Monthly_Repayment,Amount_Repaid,Outstanding_Amount,Loan_Status,Days_Past_Due
LOAN001210,CUST01210,61,Self-employed,255811,Port Harcourt,490,Business,1979786,11.04,18,122130.8,1716887.79,262898.20999999996,Active,30
LOAN001211,CUST01211,30,Self-employed,1483028,Port Harcourt,790,Education,574330,7.71,36,17183.63,611199.29,0.0,Closed,0
LOAN001212,CUST01212,24,Salaried,229511,Abuja,644,Emergency,1994308,17.57,36,65130.78,1358488.26,635819.74,Active,30
LOAN001213,CUST01213,44,Salaried,706954,Ibadan,711,Emergency,1486891,19.25,24,73879.9,432191.26,1054699.74,Active,30
LOAN001214,CUST01214,57,Unemployed,108034,Port Harcourt,642,Business,105411,24.15,24,5452.82,97148.59,8262.410000000003,Active,10
LOAN001215,CUST01215,36,Salaried,1267024,Lagos,609,Emergency,316914,17.42,36,10336.68,344582.5,0.0,Closed,0
LOAN001216,CUST01216,23,Salaried,314106,Lagos,527,Education,62484,14.26,36,1983.17,57446.65,5037.3499999999985,Active,0
LOAN001217,CUST01217,21,Salaried,1412897,Lagos,629,Personal,1296420,6.95,18,77028.96,963154.96,333265.04000000004,Active,20
LOAN001218,CUST01218,37,Salaried,480051,Port Harcourt,605,Personal,1228702,19.81,24,61337.83,1004577.39,224124.61,Active,10
LOAN001219,CUST01219,51,Self-employed,1067024,Lagos,749,Business,470898,7.29,6,84204.41,334600.45,136297.55,Active,0
LOAN001220,CUST01220,37,Salaried,478434,Ibadan,457,Emergency,101708,21.65,24,5155.32,62954.27,38753.73,Active,0
LOAN001221,CUST01221,57,Self-employed,435968,Ibadan,815,Personal,1815216,21.95,18,122980.88,2178259.2,0.0,Closed,0
LOAN001222,CUST01222,48,Salaried,956711,Ibadan,732,Education,95419,8.7,12,8643.37,34572.33,60846.67,Active,10
LOAN001223,CUST01223,47,Self-employed,657018,Ibadan,681,Emergency,1284727,14.86,18,81979.86,769689.67,515037.32999999996,Active,0
LOAN001224,CUST01224,20,Salaried,360727,Kano,621,Emergency,1008571,7.4,24,45133.55,845452.03,163118.96999999997,Active,20
LOAN001225,CUST01225,35,Unemployed,139405,Lagos,567,Business,793916,24.26,24,41105.0,408763.77,385152.23,Delinquent,60
LOAN001226,CUST01226,42,Salaried,800251,Kano,550,Personal,1855694,15.06,18,118620.08,881718.95,973975.05,Defaulted,157
LOAN001227,CUST01227,35,Self-employed,415946,Port Harcourt,564,Emergency,787918,18.12,36,25852.47,575059.2,212858.80000000005,Active,10
LOAN001228,CUST01228,54,Unemployed,193046,Kano,828,Education,1402944,14.67,24,67031.5,1339272.26,63671.73999999999,Active,10
LOAN001229,CUST01229,22,Self-employed,321417,Lagos,678,Personal,1284912,24.1,18,88587.54,740088.79,544823.21,Active,30
LOAN001230,CUST01230,64,Salaried,383823,Abuja,706,Personal,1445153,7.12,24,64502.0,1300501.18,144651.82000000007,Active,10
LOAN001231,CUST01231,57,Self-employed,414900,Port Harcourt,739,Personal,855481,20.12,24,42816.82,661104.24,194376.76,Defaulted,97
LOAN001232,CUST01232,29,Self-employed,128471,Port Harcourt,501,Personal,202843,13.83,18,12827.57,181478.5,21364.5,Active,0
LOAN001233,CUST01233,30,Salaried,992690,Port Harcourt,756,Emergency,1386715,16.48,12,134603.8,1401617.78,0.0,Closed,0
LOAN001234,CUST01234,23,Self-employed,967535,Kano,654,Personal,522900,9.02,12,47505.47,272438.31,250461.69,Active,10
LOAN001235,CUST01235,44,Unemployed,1369351,Kano,624,Personal,251758,9.07,12,22882.7,240428.56,11329.440000000002,Delinquent,54
LOAN001236,CUST01236,49,Salaried,764523,Abuja,850,Business,1580872,24.15,36,54518.13,1694526.29,0.0,Closed,0
LOAN001237,CUST01237,26,Self-employed,1246152,Lagos,484,Emergency,1100359,12.04,36,34245.62,565809.21,534549.79,Delinquent,85
LOAN001238,CUST01238,24,Self-employed,946557,Lagos,736,Emergency,1882862,6.42,6,333956.96,1583761.05,299100.94999999995,Active,20
LOAN001239,CUST01239,34,Salaried,533547,Ibadan,824,Education,1183590,11.62,12,110093.6,805717.16,377872.83999999997,Delinquent,49
LOAN001240,CUST01240,51,Self-employed,192507,Kano,733,Education,381062,24.36,6,78981.45,132768.96,248293.04,Active,10
LOAN001241,CUST01241,59,Self-employed,887224,Lagos,850,Personal,1194922,18.95,6,236893.29,679004.57,515917.43000000005,Active,20
LOAN001242,CUST01242,26,Salaried,758932,Abuja,558,Education,470502,11.69,6,87583.95,564602.4,0.0,Closed,0
LOAN001243,CUST01243,57,Unemployed,1441116,Lagos,753,Education,180712,9.71,6,33043.19,105740.53,74971.47,Delinquent,67
LOAN001244,CUST01244,26,Unemployed,198400,Port Harcourt,644,Personal,1304406,19.79,6,260424.66,826811.84,477594.16000000003,Delinquent,61
LOAN001245,CUST01245,32,Salaried,268232,Lagos,419,Personal,1114523,9.5,18,67800.15,844381.04,270141.95999999996,Active,20
LOAN001246,CUST01246,61,Self-employed,105267,Lagos,567,Emergency,1751551,8.92,36,52994.15,1306391.99,445159.01,Delinquent,74
LOAN001247,CUST01247,26,Salaried,159346,Lagos,823,Emergency,841104,18.91,24,41673.2,506397.73,334706.27,Delinquent,66
LOAN001248,CUST01248,33,Self-employed,297448,Abuja,747,Personal,1944884,12.35,12,182089.76,725534.95,1219349.05,Active,0
LOAN001249,CUST01249,64,Salaried,1284420,Abuja,616,Personal,916261,19.95,36,30529.31,610514.89,305746.11,Active,0
LOAN001250,CUST01250,36,Salaried,210666,Abuja,690,Emergency,969718,8.61,6,175535.12,957219.86,12498.140000000014,Active,10
LOAN001251,CUST01251,49,Self-employed,1053909,Port Harcourt,766,Business,1426969,6.54,18,84460.71,1314500.87,112468.12999999989,Defaulted,116
LOAN001252,CUST01252,51,Self-employed,980174,Port Harcourt,576,Education,819515,20.6,18,54907.5,533182.59,286332.41000000003,Delinquent,46
LOAN001253,CUST01253,49,Salaried,1185438,Port Harcourt,550,Personal,163241,11.93,24,7613.15,69288.43,93952.57,Delinquent,70
LOAN001254,CUST01254,37,Unemployed,476885,Kano,799,Business,1814596,24.52,12,188294.58,2177515.2,0.0,Closed,0
LOAN001255,CUST01255,46,Salaried,307421,Ibadan,491,Personal,1762072,20.76,6,354646.36,607346.91,1154725.0899999999,Defaulted,179
LOAN001256,CUST01256,21,Salaried,94647,Port Harcourt,715,Emergency,120791,10.41,36,3704.59,108054.78,12736.220000000001,Active,0
LOAN001257,CUST01257,29,Salaried,1088839,Ibadan,619,Personal,852345,12.69,6,160084.6,779610.27,72734.72999999998,Active,30
LOAN001258,CUST01258,34,Salaried,1434964,Kano,689,Business,1185710,20.26,6,237655.81,844656.79,341053.20999999996,Defaulted,133
LOAN001259,CUST01259,21,Salaried,107346,Lagos,383,Emergency,1789041,17.43,24,87536.29,1387880.58,401160.4199999999,Delinquent,78
LOAN001260,CUST01260,51,Salaried,1471805,Port Harcourt,547,Business,1171475,14.27,36,37184.57,797844.89,373630.11,Delinquent,80
LOAN001261,CUST01261,23,Salaried,849625,Abuja,850,Education,1989154,9.76,6,363882.57,1596422.25,392731.75,Active,20
LOAN001262,CUST01262,59,Salaried,757856,Kano,612,Personal,130963,17.31,18,8535.15,112660.2,18302.800000000003,Active,20
LOAN001263,CUST01263,29,Salaried,310689,Ibadan,707,Emergency,1435748,11.42,18,88872.8,1473853.4,0.0,Closed,0
LOAN001264,CUST01264,44,Salaried,86210,Lagos,722,Personal,1028194,5.74,18,60400.69,900727.09,127466.91000000003,Active,10
LOAN001265,CUST01265,46,Self-employed,629748,Abuja,514,Education,1206470,11.28,6,223759.97,1447764.0,0.0,Closed,0
LOAN001266,CUST01266,32,Salaried,629116,Lagos,538,Personal,1087941,7.54,12,97497.65,970540.88,117400.12,Active,0
LOAN001267,CUST01267,21,Self-employed,436411,Port Harcourt,539,Education,1854746,13.81,18,117271.47,1700159.96,154586.04000000004,Active,10
LOAN001268,CUST01268,33,Self-employed,83802,Port Harcourt,614,Personal,1848287,21.99,36,62631.26,1154791.15,693495.8500000001,Delinquent,69
LOAN001269,CUST01269,31,Salaried,212485,Port Harcourt,760,Education,287361,15.22,12,27591.45,299644.25,0.0,Closed,0
LOAN001270,CUST01270,56,Salaried,1478194,Port Harcourt,656,Education,1396134,13.53,18,88057.27,525343.98,870790.02,Active,20
LOAN001271,CUST01271,41,Self-employed,905926,Lagos,498,Education,835835,14.41,18,53126.6,448948.75,386886.25,Active,10
LOAN001272,CUST01272,63,Unemployed,364705,Kano,612,Education,103551,7.12,12,9243.65,70921.55,32629.449999999997,Delinquent,63
LOAN001273,CUST01273,42,Salaried,500612,Lagos,701,Personal,1271981,5.65,12,111987.33,1526377.2,0.0,Closed,0
LOAN001274,CUST01274,51,Salaried,520980,Lagos,582,Emergency,1254686,17.61,24,61484.84,422471.28,832214.72,Active,0
LOAN001275,CUST01275,54,Salaried,1432437,Port Harcourt,850,Business,974880,11.34,12,90452.62,1029877.84,0.0,Closed,0
LOAN001276,CUST01276,62,Salaried,739301,Abuja,424,Emergency,1659864,24.55,12,172280.05,455143.02,1204720.98,Active,0
LOAN001277,CUST01277,41,Salaried,909676,Ibadan,696,Business,788165,16.21,6,152654.42,945798.0,0.0,Closed,0
LOAN001278,CUST01278,44,Self-employed,991554,Kano,714,Business,531848,16.39,12,51584.82,260346.07,271501.93,Defaulted,121
LOAN001279,CUST01279,50,Salaried,1319921,Abuja,650,Emergency,651641,11.83,6,121455.02,0.0,651641.0,Active,30
LOAN001280,CUST01280,44,Self-employed,1376720,Port Harcourt,760,Emergency,465454,23.0,24,23854.52,394866.2,70587.79999999999,Active,0
LOAN001281,CUST01281,26,Salaried,261802,Kano,660,Emergency,121461,21.68,6,24632.29,54151.11,67309.89,Active,0
LOAN001282,CUST01282,39,Salaried,935750,Port Harcourt,680,Personal,893720,18.94,12,88582.55,422168.85,471551.15,Delinquent,38
LOAN001283,CUST01283,46,Salaried,144870,Ibadan,601,Education,1980897,12.1,24,92524.4,953596.1,1027300.9,Defaulted,170
LOAN001284,CUST01284,23,Self-employed,1050563,Abuja,728,Personal,1588141,8.67,36,47939.8,716657.17,871483.83,Defaulted,155
LOAN001285,CUST01285,38,Salaried,1294771,Ibadan,621,Business,1463285,17.99,24,71938.75,1474311.34,0.0,Closed,0
LOAN001286,CUST01286,39,Self-employed,1116752,Lagos,476,Emergency,635733,23.9,6,131278.86,484092.5,151640.5,Active,30
LOAN001287,CUST01287,45,Salaried,648227,Kano,643,Education,718107,20.15,12,71900.46,474020.28,244086.71999999997,Active,10
LOAN001288,CUST01288,28,Self-employed,1256151,Lagos,516,Education,709276,6.99,18,42158.58,851131.2,0.0,Closed,0
LOAN001289,CUST01289,34,Salaried,624301,Kano,769,Personal,518993,22.71,18,35380.91,617214.07,0.0,Closed,0
LOAN001290,CUST01290,28,Self-employed,535856,Lagos,850,Personal,345704,6.92,36,10267.41,288383.14,57320.859999999986,Delinquent,79
LOAN001291,CUST01291,54,Salaried,1182105,Ibadan,696,Emergency,459222,5.13,6,80463.35,395680.21,63541.78999999998,Active,20
LOAN001292,CUST01292,25,Salaried,1142393,Ibadan,796,Emergency,1001791,10.9,6,185164.37,735378.51,266412.49,Delinquent,89
LOAN001293,CUST01293,64,Salaried,1084431,Lagos,574,Education,1862993,7.74,18,111510.48,2010059.1,0.0,Closed,0
LOAN001294,CUST01294,35,Self-employed,215815,Ibadan,625,Personal,516494,19.55,18,34303.81,182955.52,333538.48,Active,20
LOAN001295,CUST01295,38,Salaried,1492709,Abuja,642,Personal,1989299,5.77,6,350680.26,1014519.48,974779.52,Defaulted,156
LOAN001296,CUST01296,32,Self-employed,1380636,Abuja,595,Education,565718,7.74,24,25396.02,634300.81,0.0,Closed,0
LOAN001297,CUST01297,58,Salaried,1035903,Lagos,656,Business,1756806,8.74,24,79597.95,1295034.79,461771.20999999996,Active,10
LOAN001298,CUST01298,63,Salaried,56706,Abuja,380,Personal,1079053,16.15,12,104443.34,1083940.32,0.0,Closed,0
LOAN001299,CUST01299,48,Self-employed,926943,Kano,675,Business,1336347,12.61,36,41801.68,759031.61,577315.39,Active,20
LOAN001300,CUST01300,49,Self-employed,679356,Ibadan,590,Education,1885089,10.84,24,87059.69,2092493.44,0.0,Closed,0
LOAN001301,CUST01301,38,Salaried,1189620,Abuja,724,Emergency,252444,9.38,18,15340.18,47215.66,205228.34,Active,30
LOAN001302,CUST01302,48,Salaried,292890,Ibadan,507,Emergency,718794,18.21,18,47204.8,402087.1,316706.9,Active,10
LOAN001303,CUST01303,44,Salaried,1491208,Lagos,627,Education,660124,10.36,12,60709.4,371449.39,288674.61,Delinquent,81
LOAN001304,CUST01304,21,Self-employed,598625,Port Harcourt,385,Emergency,912409,12.83,24,42894.63,518774.41,393634.59,Active,20
LOAN001305,CUST01305,44,Salaried,509167,Abuja,802,Business,1766570,5.91,24,77957.26,1800346.57,0.0,Closed,0
LOAN001306,CUST01306,56,Salaried,1174100,Kano,513,Personal,1361320,7.21,36,40540.87,1287068.98,74251.02000000002,Active,10
LOAN001307,CUST01307,22,Self-employed,94287,Lagos,649,Business,239273,20.61,18,16032.62,164991.3,74281.70000000001,Defaulted,160
LOAN001308,CUST01308,36,Salaried,809374,Abuja,730,Education,379237,21.76,24,19239.96,352553.25,26683.75,Delinquent,45
LOAN001309,CUST01309,51,Salaried,745210,Lagos,659,Emergency,1209622,19.67,6,241259.11,640794.67,568827.33,Active,0
LOAN001310,CUST01310,20,Salaried,1066908,Port Harcourt,824,Personal,643682,11.03,12,59556.68,571064.45,72617.55000000005,Active,10
LOAN001311,CUST01311,22,Self-employed,842423,Kano,744,Emergency,325132,21.37,18,21922.93,312566.29,12565.710000000021,Delinquent,35
LOAN001312,CUST01312,30,Salaried,92266,Kano,819,Education,1791163,15.83,12,172892.01,1388416.4,402746.6000000001,Active,30
LOAN001313,CUST01313,34,Salaried,728904,Kano,546,Emergency,1609197,5.47,18,94290.0,1404714.47,204482.53000000003,Active,0
LOAN001314,CUST01314,53,Salaried,839747,Port Harcourt,733,Emergency,245165,9.45,24,11180.55,287090.91,0.0,Closed,0
LOAN001315,CUST01315,64,Unemployed,646478,Ibadan,592,Education,1168209,15.13,24,56039.96,720886.35,447322.65,Active,30
LOAN001316,CUST01316,46,Self-employed,1196264,Port Harcourt,705,Emergency,998479,9.48,6,182189.13,837696.59,160782.41000000003,Active,10
LOAN001317,CUST01317,31,Salaried,1231018,Ibadan,687,Business,701396,11.65,6,130518.11,567561.0,133835.0,Active,10
LOAN001318,CUST01318,64,Salaried,225927,Kano,778,Business,1342870,21.76,36,45418.85,1611444.0,0.0,Closed,0
LOAN001319,CUST01319,38,Self-employed,173591,Kano,762,Emergency,578532,13.24,18,36396.09,466985.64,111546.35999999999,Delinquent,33
LOAN001320,CUST01320,59,Salaried,61684,Abuja,697,Education,488774,20.1,24,24459.07,215179.25,273594.75,Active,20
LOAN001321,CUST01321,24,Self-employed,1017567,Ibadan,623,Personal,1128840,16.1,6,218430.54,1354608.0,0.0,Closed,0
LOAN001322,CUST01322,25,Salaried,837870,Lagos,571,Emergency,78572,8.24,6,14174.39,38948.91,39623.09,Active,30
LOAN001323,CUST01323,44,Salaried,1088477,Ibadan,555,Personal,1734335,15.49,12,166915.29,733814.64,1000520.36,Delinquent,66
LOAN001324,CUST01324,54,Salaried,672332,Abuja,481,Business,667031,19.4,18,44246.39,426131.13,240899.87,Active,20
LOAN001325,CUST01325,48,Salaried,658586,Ibadan,758,Business,478787,21.06,18,32201.09,361333.61,117453.39000000001,Active,20
LOAN001326,CUST01326,18,Unemployed,742431,Port Harcourt,832,Emergency,1560222,24.92,12,162419.11,745276.15,814945.85,Active,30
LOAN001327,CUST01327,30,Salaried,425863,Lagos,773,Emergency,190609,24.87,6,39668.91,172165.22,18443.78,Active,10
LOAN001328,CUST01328,40,Salaried,744230,Lagos,752,Business,1360662,14.37,12,129682.43,751969.36,608692.64,Active,10
LOAN001329,CUST01329,57,Salaried,625837,Ibadan,756,Education,1961576,22.36,36,66671.79,828608.6,1132967.4,Delinquent,54
LOAN001330,CUST01330,35,Salaried,1226737,Abuja,716,Education,1432794,9.05,36,43401.72,1148458.61,284335.3899999999,Active,10
LOAN001331,CUST01331,65,Salaried,1232080,Kano,542,Emergency,1721187,15.45,24,82796.27,683864.8,1037322.2,Active,20
LOAN001332,CUST01332,27,Salaried,488947,Abuja,536,Emergency,1692835,9.64,12,154668.69,1572928.9,119906.1000000001,Active,10
LOAN001333,CUST01333,45,Salaried,50517,Ibadan,485,Education,1928950,24.4,12,199967.82,1714763.03,214186.96999999997,Active,30
LOAN001334,CUST01334,42,Salaried,684510,Ibadan,502,Emergency,295988,9.82,24,13543.92,297305.82,0.0,Closed,0
LOAN001335,CUST01335,31,Salaried,794471,Abuja,725,Education,1144683,11.34,6,212415.01,1048174.75,96508.25,Delinquent,84
LOAN001336,CUST01336,59,Self-employed,349649,Port Harcourt,719,Business,1225424,13.83,18,77494.45,662915.73,562508.27,Active,30
LOAN001337,CUST01337,57,Self-employed,103048,Kano,585,Business,1843845,14.32,18,117104.64,1526948.3,316896.69999999995,Delinquent,44
LOAN001338,CUST01338,18,Salaried,852071,Kano,414,Education,1617890,24.91,12,168408.87,723898.34,893991.66,Active,10
LOAN001339,CUST01339,35,Salaried,738812,Lagos,462,Education,823571,23.32,36,28211.88,704066.74,119504.26000000001,Defaulted,167
LOAN001340,CUST01340,54,Salaried,1395688,Lagos,618,Emergency,142101,24.91,18,9861.02,110640.3,31460.699999999997,Active,0
LOAN001341,CUST01341,41,Self-employed,1324116,Lagos,613,Business,1078234,8.48,36,32490.78,1028357.95,49876.05000000005,Delinquent,33
LOAN001342,CUST01342,38,Self-employed,421002,Lagos,737,Education,326086,6.66,6,57967.22,212336.01,113749.98999999999,Active,0
LOAN001343,CUST01343,55,Self-employed,457229,Port Harcourt,687,Personal,1596552,5.33,18,93424.9,1357895.27,238656.72999999998,Delinquent,41
LOAN001344,CUST01344,64,Salaried,1443547,Port Harcourt,465,Personal,1806819,18.35,6,356395.05,1609478.73,197340.27000000002,Active,10
LOAN001345,CUST01345,37,Salaried,411937,Port Harcourt,723,Education,627818,17.17,36,20433.73,613401.17,14416.829999999958,Active,0
LOAN001346,CUST01346,23,Salaried,296865,Lagos,620,Personal,1241545,21.72,6,251868.1,552481.39,689063.61,Active,30
LOAN001347,CUST01347,18,Self-employed,432732,Abuja,633,Education,439354,11.35,6,81536.78,324334.56,115019.44,Delinquent,81
LOAN001348,CUST01348,30,Salaried,1015422,Abuja,821,Education,1568918,23.86,18,107958.99,1333828.17,235089.83000000007,Delinquent,72
LOAN001349,CUST01349,54,Salaried,161852,Port Harcourt,492,Emergency,652043,8.56,12,58988.16,700639.78,0.0,Closed,0
LOAN001350,CUST01350,62,Self-employed,523873,Ibadan,809,Education,622101,22.67,12,63594.27,582672.86,39428.140000000014,Defaulted,123
LOAN001351,CUST01351,20,Salaried,243802,Kano,780,Emergency,1263613,12.27,36,39407.18,1094342.63,169270.3700000001,Active,10
LOAN001352,CUST01352,40,Salaried,376535,Port Harcourt,772,Business,491791,24.88,24,25589.53,590149.2,0.0,Closed,0
LOAN001353,CUST01353,34,Self-employed,767605,Abuja,775,Emergency,1106472,16.03,18,71324.41,912609.89,193862.11,Active,10
LOAN001354,CUST01354,55,Salaried,597033,Port Harcourt,652,Education,291797,15.34,12,28046.55,231531.1,60265.899999999994,Active,30
LOAN001355,CUST01355,40,Salaried,1232310,Lagos,837,Business,1283944,23.03,18,87757.57,827599.14,456344.86,Delinquent,71
LOAN001356,CUST01356,37,Salaried,933756,Abuja,833,Emergency,756052,17.96,6,148639.82,381406.61,374645.39,Active,20
LOAN001357,CUST01357,64,Salaried,1196676,Ibadan,482,Emergency,95612,13.78,36,3021.87,86046.9,9565.100000000006,Active,30
LOAN001358,CUST01358,20,Salaried,560842,Abuja,397,Personal,832688,17.02,24,40600.48,716357.15,116330.84999999998,Active,20
LOAN001359,CUST01359,50,Salaried,932871,Abuja,756,Education,614890,24.08,24,31789.81,576553.09,38336.91000000003,Active,10
LOAN001360,CUST01360,60,Unemployed,1301687,Port Harcourt,664,Personal,1149086,8.97,36,34782.19,657614.12,491471.88,Delinquent,39
LOAN001361,CUST01361,47,Salaried,239579,Ibadan,589,Business,1656047,7.83,18,99206.42,1987256.4,0.0,Closed,0
LOAN001362,CUST01362,29,Salaried,1015922,Abuja,827,Business,359311,9.01,12,32640.41,155340.11,203970.89,Active,0
LOAN001363,CUST01363,41,Salaried,965509,Lagos,650,Emergency,563241,8.08,36,16909.75,675889.2,0.0,Closed,0
LOAN001364,CUST01364,62,Salaried,384138,Abuja,810,Emergency,1037340,16.0,24,50138.1,1092774.32,0.0,Closed,0
LOAN001365,CUST01365,26,Salaried,1451813,Ibadan,591,Education,1021996,19.12,6,202900.27,538852.23,483143.77,Active,20
LOAN001366,CUST01366,43,Self-employed,643902,Kano,850,Personal,1581701,22.45,36,53799.8,1770338.38,0.0,Closed,0
LOAN001367,CUST01367,33,Salaried,777433,Port Harcourt,544,Education,1602792,24.4,6,332312.21,1472748.28,130043.71999999997,Active,10
LOAN001368,CUST01368,22,Salaried,762719,Abuja,586,Business,53337,17.21,24,2604.85,64004.4,0.0,Closed,0
LOAN001369,CUST01369,45,Salaried,1098470,Abuja,691,Education,492986,11.04,6,91235.28,320174.03,172811.96999999997,Active,10
LOAN001370,CUST01370,44,Salaried,702407,Abuja,752,Business,1772338,14.61,18,112848.7,2126805.6,0.0,Closed,0
LOAN001371,CUST01371,59,Self-employed,885119,Ibadan,705,Personal,1799512,7.13,6,321302.87,1573600.63,225911.3700000001,Active,0
LOAN001372,CUST01372,45,Salaried,387397,Lagos,716,Education,1255195,15.14,24,60217.98,957782.07,297412.93000000005,Active,30
LOAN001373,CUST01373,63,Salaried,941250,Port Harcourt,614,Education,1379840,7.32,24,61701.85,0.0,1379840.0,Active,30
LOAN001374,CUST01374,27,Self-employed,284193,Lagos,511,Education,939329,15.63,24,45256.09,772500.96,166828.04000000004,Delinquent,36
